Image,Signal to Noise Ratio
mask_3091.h5,0.0018956766342567114
mask_1345.h5,0.0
mask_3240.h5,0.0028155220957277512
mask_1254.h5,0.003061099546957267
mask_3351.h5,0.0
mask_1314.h5,0.008308203581758877
mask_1085.h5,0.02017434620174346
mask_3211.h5,0.0
mask_3180.h5,0.01763975155279503
mask_3371.h5,0.0
mask_1274.h5,0.0056469432850478765
mask_3231.h5,0.014489164086687307
mask_1334.h5,0.34770091305420747
mask_3320.h5,0.0
mask_1225.h5,0.0
mask_3260.h5,0.0
mask_1365.h5,0.017702962916951365
mask_3042.h5,0.0
mask_1147.h5,0.0
mask_3293.h5,0.07541844437151296
mask_3102.h5,0.0348007326470031
mask_1396.h5,0.009737458400098608
mask_1007.h5,0.10352259715767495
mask_3382.h5,0.0
mask_3013.h5,0.0015282107708295127
mask_1287.h5,0.0
mask_1116.h5,0.07450157397691501
mask_3153.h5,0.0460988379517303
mask_1056.h5,0.012045215887330903
mask_3254.h5,0.13470461943347878
mask_1351.h5,0.0005496183206106871
mask_348.h5,0.029533743873319092
mask_2138.h5,0.00392156862745098
mask_2078.h5,0.0
mask_208.h5,0.0027541465205948956
mask_199.h5,0.05465078854200193
mask_3314.h5,0.0
mask_3085.h5,0.006017438290556306
mask_1211.h5,0.06182760855476345
mask_1180.h5,0.008370260955194485
mask_319.h5,0.0
mask_3205.h5,0.0036140888208269525
mask_3194.h5,0.002570064863541794
mask_1300.h5,0.0
mask_1091.h5,0.00899125508067496
mask_2169.h5,0.0
mask_2029.h5,0.06203409606533999
mask_3345.h5,0.0
mask_1240.h5,0.021637463365966204
mask_259.h5,0.014175177963478799
mask_3167.h5,0.045698238447791674
mask_1062.h5,0.0007940871052470833
mask_3027.h5,0.0
mask_1122.h5,0.005276721070069947
mask_99.h5,0.0605217166159622
mask_3136.h5,0.13243019076582804
mask_1033.h5,0.007068658184276846
mask_3076.h5,0.0005496183206106871
mask_1173.h5,0.008618566855454321
mask_2514.h5,0.054990341274951705
mask_2685.h5,0.09753483386923902
mask_867.h5,0.024448196085787532
mask_3678.h5,0.0
mask_2986.h5,0.0
mask_764.h5,0.4047843607991083
mask_624.h5,0.024576324182352574
mask_3738.h5,0.0
mask_2454.h5,0.0
mask_927.h5,0.04463147156337669
mask_836.h5,0.05716866692476449
mask_2545.h5,0.0
mask_735.h5,0.0
mask_3629.h5,0.029792583280955375
mask_3769.h5,0.0
mask_675.h5,0.004783515270452594
mask_2897.h5,0.0
mask_976.h5,0.002202104232933692
mask_2405.h5,0.001650669438161032
mask_2794.h5,0.0004885197850512946
mask_2924.h5,0.11577226913647508
mask_457.h5,0.0
mask_2627.h5,0.0
mask_2767.h5,0.0
mask_985.h5,0.040187924576217386
mask_2864.h5,0.0
mask_686.h5,0.0051533742331288344
mask_517.h5,0.06715299941379535
mask_797.h5,0.002570064863541794
mask_406.h5,0.0036140888208269525
mask_2975.h5,0.0
mask_894.h5,0.005708673500705911
mask_2676.h5,0.02119172276240339
mask_2736.h5,0.0
mask_546.h5,0.0
mask_2835.h5,0.00410614696328982
mask_641.h5,0.023040899157040273
mask_1658.h5,0.11935505909680945
mask_942.h5,0.0
mask_2431.h5,0.013485092168749227
mask_802.h5,0.05012177925906935
mask_2571.h5,0.00410614696328982
mask_1718.h5,0.0
mask_1489.h5,0.016188054332320286
mask_701.h5,0.0
mask_490.h5,0.0
mask_1609.h5,0.05635074145712444
mask_1598.h5,0.0
mask_610.h5,0.0
mask_581.h5,0.0
mask_2460.h5,0.0
mask_913.h5,0.04429855312639429
mask_2520.h5,0.0345393698301446
mask_853.h5,0.02144638403990025
mask_750.h5,0.0
mask_1749.h5,0.0
mask_2493.h5,0.0
mask_2702.h5,0.0
mask_572.h5,0.0
mask_2801.h5,0.2915024436386568
mask_432.h5,0.03147821707378494
mask_2941.h5,0.0
mask_2642.h5,0.10486209454447366
mask_2753.h5,0.0023247277621436437
mask_2850.h5,0.1950401167031364
mask_523.h5,0.0004885197850512946
mask_2910.h5,0.0
mask_463.h5,0.06507183254241695
mask_2582.h5,0.0
mask_2613.h5,0.0
mask_473.h5,0.15567468434788742
mask_2900.h5,0.0
mask_2603.h5,0.0
mask_2592.h5,0.05315934948897602
mask_2743.h5,0.0
mask_533.h5,0.0063882063882063885
mask_2840.h5,0.02049205854873871
mask_2951.h5,0.0
mask_422.h5,0.041179461108286734
mask_2652.h5,0.0
mask_2712.h5,0.0
mask_2483.h5,0.043168215968419715
mask_2811.h5,0.0029996939087848177
mask_562.h5,0.05853469440496188
mask_843.h5,0.01865207659786123
mask_2530.h5,0.016566358503443568
mask_1759.h5,0.002876905184550407
mask_740.h5,0.004229236898559608
mask_591.h5,0.19356013695636337
mask_600.h5,0.016881827209533268
mask_1588.h5,0.020682780961873908
mask_1619.h5,0.07690285263573025
mask_903.h5,0.0031839333823169237
mask_2470.h5,0.12690006190246922
mask_2561.h5,0.0009163663021565154
mask_812.h5,0.0026927784577723377
mask_480.h5,0.010173253591466798
mask_711.h5,0.0038600575945101404
mask_1499.h5,0.0187154137909594
mask_1708.h5,0.0
mask_1648.h5,0.08116668866305926
mask_651.h5,0.05207731329865793
mask_2421.h5,0.0
mask_952.h5,0.022657761687784782
mask_2726.h5,0.0
mask_2825.h5,0.0
mask_556.h5,0.09372496662216288
mask_2965.h5,0.03761874604179861
mask_416.h5,0.002876905184550407
mask_787.h5,0.0
mask_2666.h5,0.0
mask_884.h5,0.05228002569043032
mask_995.h5,0.0017119100024455857
mask_2777.h5,0.0
mask_507.h5,0.00899125508067496
mask_696.h5,0.00030526894193784725
mask_2874.h5,0.0
mask_447.h5,0.013986879564302513
mask_2934.h5,0.0
mask_2637.h5,0.05935600672442778
mask_2887.h5,0.045297945642465226
mask_665.h5,0.0029996939087848177
mask_3779.h5,0.0
mask_2784.h5,0.0
mask_2415.h5,0.0
mask_966.h5,0.027145633502601716
mask_2555.h5,0.0017119100024455857
mask_826.h5,0.0
mask_3639.h5,0.0
mask_725.h5,0.05039107577894602
mask_3728.h5,0.0
mask_634.h5,0.03369085173501577
mask_937.h5,0.0
mask_2444.h5,0.008246153846153846
mask_877.h5,0.0073782587309394985
mask_2695.h5,0.0
mask_2504.h5,0.0
mask_774.h5,0.01373592377181042
mask_2996.h5,0.0
mask_3668.h5,0.0
mask_1163.h5,0.0472355385107063
mask_3066.h5,0.02201983656665211
mask_89.h5,0.0064500276429756125
mask_1023.h5,0.0
mask_3126.h5,0.009115545700911555
mask_1132.h5,0.0027541465205948956
mask_3037.h5,0.07917270451850876
mask_1072.h5,0.052753325194371266
mask_3177.h5,0.0020795107033639145
mask_2039.h5,0.0012221950623319481
mask_249.h5,0.0
mask_1250.h5,0.11798021153190037
mask_3355.h5,0.0
mask_1081.h5,0.012921174652241112
mask_1310.h5,0.0
mask_3184.h5,0.012420441203732311
mask_3215.h5,0.02049205854873871
mask_309.h5,0.002202104232933692
mask_2179.h5,0.008122077282795964
mask_2068.h5,0.04071650892460141
mask_1190.h5,0.0
mask_1201.h5,0.021892347034241876
mask_3095.h5,0.0
mask_3304.h5,0.002263412246895455
mask_189.h5,0.03193298482080998
mask_218.h5,0.0
mask_358.h5,0.01726064820563765
mask_1341.h5,0.0
mask_3244.h5,0.07746941996580298
mask_2128.h5,0.0
mask_1046.h5,0.017702962916951365
mask_3143.h5,0.029598441525796517
mask_1106.h5,0.0
mask_1297.h5,0.006017438290556306
mask_3003.h5,0.05397233837246703
mask_3392.h5,0.0
mask_1017.h5,0.005091712164897859
mask_1386.h5,0.0
mask_3112.h5,0.19469155607408486
mask_3283.h5,0.0
mask_1157.h5,0.014426351309516439
mask_3052.h5,0.0754890376788762
mask_1375.h5,0.026052104208416832
mask_3270.h5,0.0021408037188818886
mask_1235.h5,0.0
mask_3330.h5,0.0
mask_1324.h5,0.006264586660115465
mask_3221.h5,0.0
mask_1264.h5,0.008742765669252556
mask_3361.h5,0.0
